id,state_name,district_name,block_name,samiti_name,mobile_number,President,Vice President,Secretary,Joint Secretary,Treasurer,Members
3508,Karnataka,Davangere,Davanagere,,,,,,,,
3509,Karnataka,Davangere,Harihara,,,,,,,,
3510,Karnataka,Davangere,Honnali,,,,,,,,
3511,Karnataka,Davangere,Jagalur,,,,,,,,
3512,Karnataka,Davangere,Nyamathi,,,,,,,,
3513,Karnataka,Dharwad,Alnavar,,,,,,,,
3514,Karnataka,Dharwad,Annigeri,,,,,,,,
3515,Karnataka,Dharwad,Dharwad,,,,,,,,
3516,Karnataka,Dharwad,Hubballi,,,,,,,,
3517,Karnataka,Dharwad,Kalghatgi,,,,,,,,
3518,Karnataka,Dharwad,Kundgol,,,,,,,,
3519,Karnataka,Dharwad,Navalgund,,,,,,,,
3520,Karnataka,Gadag,Gadag,,,,,,,,
3521,Karnataka,Gadag,Gajendragad,,,,,,,,
3522,Karnataka,Gadag,Laxmeshwar,,,,,,,,
3523,Karnataka,Gadag,Mundaragi,,,,,,,,
3524,Karnataka,Gadag,Naragund,,,,,,,,
3525,Karnataka,Gadag,Ron,,,,,,,,
3526,Karnataka,Gadag,Shirahatti,,,,,,,,
3527,Karnataka,Hassan,Alur,,,,,,,,
3528,Karnataka,Hassan,Arkalgud,,,,,,,,
3529,Karnataka,Hassan,Arsikere,,,,,,,,
3530,Karnataka,Hassan,Belur,,,,,,,,
3531,Karnataka,Hassan,Channarayapatna,,,,,,,,
3532,Karnataka,Hassan,Hassan,,,,,,,,
3533,Karnataka,Hassan,Holenarsipur,,,,,,,,
3534,Karnataka,Hassan,Sakaleshpur,,,,,,,,
3535,Karnataka,Haveri,Byadgi,,,,,,,,
3536,Karnataka,Haveri,Hanagal,,,,,,,,
3537,Karnataka,Haveri,Haveri,,,,,,,,
3538,Karnataka,Haveri,Hirekerur,,,,,,,,
3539,Karnataka,Haveri,Ranebennur,,,,,,,,
3540,Karnataka,Haveri,Rattihalli,,,,,,,,
3541,Karnataka,Haveri,Savanur,,,,,,,,
3542,Karnataka,Haveri,Shiggaon,,,,,,,,
3543,Karnataka,Kalaburagi,Afzalpur,,,,,,,,
3544,Karnataka,Kalaburagi,Aland,,,,,,,,
3545,Karnataka,Kalaburagi,Chincholi,,,,,,,,
3546,Karnataka,Kalaburagi,Chitapur,,,,,,,,
3547,Karnataka,Kalaburagi,Jevargi,,,,,,,,
3548,Karnataka,Kalaburagi,Kalaburagi,,,,,,,,
3549,Karnataka,Kalaburagi,Kalagi,,,,,,,,
3550,Karnataka,Kalaburagi,Kamalapur,,,,,,,,
3551,Karnataka,Kalaburagi,Sedam,,,,,,,,
3552,Karnataka,Kalaburagi,Shabad,,,,,,,,
3553,Karnataka,Kalaburagi,Yadrami,,,,,,,,
3554,Karnataka,Kodagu,Kushalanagar,,,,,,,,
3555,Karnataka,Kodagu,Madikeri,,,,,,,,
3556,Karnataka,Kodagu,Ponnampet,,,,,,,,
3557,Karnataka,Kodagu,Somvarpet,,,,,,,,
3558,Karnataka,Kodagu,Virajpet,,,,,,,,
3559,Karnataka,Kolar,Bangarapet,,,,,,,,
3560,Karnataka,Kolar,K G F,,,,,,,,
3561,Karnataka,Kolar,Kolar,,,,,,,,
3562,Karnataka,Kolar,Malur,,,,,,,,
3563,Karnataka,Kolar,Mulbagal,,,,,,,,
3564,Karnataka,Kolar,Srinivaspur,,,,,,,,
3565,Karnataka,Koppal,Gangavathi,,,,,,,,
3566,Karnataka,Koppal,Kanakagiri,,,,,,,,
3567,Karnataka,Koppal,Karatagi,,,,,,,,
3568,Karnataka,Koppal,Koppal,,,,,,,,
3569,Karnataka,Koppal,Kukunoor,,,,,,,,
3570,Karnataka,Koppal,Kushtagi,,,,,,,,
3571,Karnataka,Koppal,Yelburga,,,,,,,,
3572,Karnataka,Mandya,Krishnarajpet,,,,,,,,
3573,Karnataka,Mandya,Maddur,,,,,,,,
3574,Karnataka,Mandya,Malvalli,,,,,,,,
3575,Karnataka,Mandya,Mandya,,,,,,,,
3576,Karnataka,Mandya,Nagamangala,,,,,,,,
3577,Karnataka,Mandya,Pandavapura,,,,,,,,
3578,Karnataka,Mandya,Shrirangapattana,,,,,,,,
3579,Karnataka,Mysuru,Heggadadevankote,,,,,,,,
3580,Karnataka,Mysuru,Hunsur,,,,,,,,
3581,Karnataka,Mysuru,Krishnarajanagara,,,,,,,,
3582,Karnataka,Mysuru,Mysuru,,,,,,,,
3583,Karnataka,Mysuru,Nanjangud,,,,,,,,
3584,Karnataka,Mysuru,Piriyapatna,,,,,,,,
3585,Karnataka,Mysuru,Saligrama,,,,,,,,
3586,Karnataka,Mysuru,Saraguru,,,,,,,,
3587,Karnataka,Mysuru,Tirumakudal-narsipur,,,,,,,,
3588,Karnataka,Raichur,Devadurga,,,,,,,,
3589,Karnataka,Raichur,Lingsugur,,,,,,,,
3590,Karnataka,Raichur,Manvi,,,,,,,,
3591,Karnataka,Raichur,Maski,,,,,,,,
3592,Karnataka,Raichur,Raichur,,,,,,,,
3593,Karnataka,Raichur,Sindhanur,,,,,,,,
3594,Karnataka,Raichur,Sirawara,,,,,,,,
3595,Karnataka,Ramanagara,Channapatna,,,,,,,,
3596,Karnataka,Ramanagara,Harohalli,,,,,,,,
3597,Karnataka,Ramanagara,Kanakapura,,,,,,,,
3598,Karnataka,Ramanagara,Magadi,,,,,,,,
3599,Karnataka,Ramanagara,Ramanagara,,,,,,,,
3600,Karnataka,Shivamogga,Bhadravati,,,,,,,,
3601,Karnataka,Shivamogga,Hosanagara,,,,,,,,
3602,Karnataka,Shivamogga,Sagar,,,,,,,,
3603,Karnataka,Shivamogga,Shikarpur,,,,,,,,
3604,Karnataka,Shivamogga,Shivamogga,,,,,,,,
3605,Karnataka,Shivamogga,Sorab,,,,,,,,
3606,Karnataka,Shivamogga,Tirthahalli,,,,,,,,
3607,Karnataka,Tumakuru,Chiknayakanhalli,,,,,,,,
3608,Karnataka,Tumakuru,Gubbi,,,,,,,,
3609,Karnataka,Tumakuru,Koratagere,,,,,,,,
3610,Karnataka,Tumakuru,Kunigal,,,,,,,,
3611,Karnataka,Tumakuru,Madhugiri,,,,,,,,
3612,Karnataka,Tumakuru,Pavagada,,,,,,,,
3613,Karnataka,Tumakuru,Sira,,,,,,,,
3614,Karnataka,Tumakuru,Tiptur,,,,,,,,
3615,Karnataka,Tumakuru,Tumakuru,,,,,,,,
3616,Karnataka,Tumakuru,Turuvekere,,,,,,,,
3617,Karnataka,Udupi,Bainduru,,,,,,,,
3618,Karnataka,Udupi,Brahmavara,,,,,,,,
3619,Karnataka,Udupi,Hebri,,,,,,,,
3620,Karnataka,Udupi,Kapu,,,,,,,,
3621,Karnataka,Udupi,Karkal,,,,,,,,
3622,Karnataka,Udupi,Kundapura,,,,,,,,
3623,Karnataka,Udupi,Udupi,,,,,,,,
3624,Karnataka,Uttara Kannada,Ankola,,,,,,,,
3625,Karnataka,Uttara Kannada,Bhatkal,,,,,,,,
3626,Karnataka,Uttara Kannada,Dandeli,,,,,,,,
3627,Karnataka,Uttara Kannada,Haliyal,,,,,,,,
3628,Karnataka,Uttara Kannada,Honavar,,,,,,,,
3629,Karnataka,Uttara Kannada,Karwar,,,,,,,,
3630,Karnataka,Uttara Kannada,Kumta,,,,,,,,
3631,Karnataka,Uttara Kannada,Mundgod,,,,,,,,
3632,Karnataka,Uttara Kannada,Siddapur,,,,,,,,
3633,Karnataka,Uttara Kannada,Sirsi,,,,,,,,
3634,Karnataka,Uttara Kannada,Supa,,,,,,,,
3635,Karnataka,Uttara Kannada,Yellapur,,,,,,,,
3636,Karnataka,Vijayanagar,Hadagalli,,,,,,,,
3637,Karnataka,Vijayanagar,Hagaribommanahalli,,,,,,,,
3638,Karnataka,Vijayanagar,Harappanahalli,,,,,,,,
3639,Karnataka,Vijayanagar,Hosapete,,,,,,,,
3640,Karnataka,Vijayanagar,Kottur,,,,,,,,
3641,Karnataka,Vijayanagar,Kudligi,,,,,,,,
3642,Karnataka,Vijayapura,Almel,,,,,,,,
3643,Karnataka,Vijayapura,Babaleshwar,,,,,,,,
3644,Karnataka,Vijayapura,Basavana Bagewadi,,,,,,,,
3645,Karnataka,Vijayapura,Chadachan,,,,,,,,
3646,Karnataka,Vijayapura,Devara Hipparagi,,,,,,,,
3647,Karnataka,Vijayapura,Indi,,,,,,,,
3648,Karnataka,Vijayapura,Kolhar,,,,,,,,
3649,Karnataka,Vijayapura,Muddebihal,,,,,,,,
3650,Karnataka,Vijayapura,Nidagundi,,,,,,,,
3651,Karnataka,Vijayapura,Sindagi,,,,,,,,
3652,Karnataka,Vijayapura,Thalikoti,,,,,,,,
3653,Karnataka,Vijayapura,Thikota,,,,,,,,
3654,Karnataka,Vijayapura,Vijayapura,,,,,,,,
3655,Karnataka,Yadgir,Gurumitkal,,,,,,,,
3656,Karnataka,Yadgir,Hunasagi,,,,,,,,
3657,Karnataka,Yadgir,Shahapur,,,,,,,,
3658,Karnataka,Yadgir,Shorapur,,,,,,,,
3659,Karnataka,Yadgir,Wadagera,,,,,,,,
3660,Karnataka,Yadgir,Yadgir,,,,,,,,
3661,Kerala,Alappuzha,Ambalappuzha,,,,,,,,
3662,Kerala,Alappuzha,Aryad,,,,,,,,
3663,Kerala,Alappuzha,Bharanicavu,,,,,,,,
3664,Kerala,Alappuzha,Champakulam,,,,,,,,
3665,Kerala,Alappuzha,Chengannur,,,,,,,,
3666,Kerala,Alappuzha,Harippad,,,,,,,,
3667,Kerala,Alappuzha,Kanjikkuzhy,,,,,,,,
3668,Kerala,Alappuzha,Mavelikkara,,,,,,,,
3669,Kerala,Alappuzha,Muthukulam,,,,,,,,
3670,Kerala,Alappuzha,Pattanakkad,,,,,,,,
3671,Kerala,Alappuzha,Thycattussery,,,,,,,,
3672,Kerala,Alappuzha,Veliyanad,,,,,,,,
3673,Kerala,Ernakulam,Alangad,,,,,,,,
3674,Kerala,Ernakulam,Angamali,,,,,,,,
3675,Kerala,Ernakulam,Edappally,,,,,,,,
3676,Kerala,Ernakulam,Koovappady,,,,,,,,
3677,Kerala,Ernakulam,Kothamangalam,,,,,,,,
3678,Kerala,Ernakulam,Mulanthuruthy,,,,,,,,
3679,Kerala,Ernakulam,Muvattupuzha,,,,,,,,
3680,Kerala,Ernakulam,Palluruthy,,,,,,,,
3681,Kerala,Ernakulam,Pampakuda,,,,,,,,
3682,Kerala,Ernakulam,Parakkadav,,,,,,,,
3683,Kerala,Ernakulam,Paravur,,,,,,,,
3684,Kerala,Ernakulam,Vadavucode,,,,,,,,
3685,Kerala,Ernakulam,Vazhakkulam,,,,,,,,
3686,Kerala,Ernakulam,Vypeen,,,,,,,,
3687,Kerala,Idukki,Adimaly,,,,,,,,
3688,Kerala,Idukki,Azhutha,,,,,,,,
3689,Kerala,Idukki,Devikulam,,,,,,,,
3690,Kerala,Idukki,Elemdesam,,,,,,,,
3691,Kerala,Idukki,Idukki,,,,,,,,
3692,Kerala,Idukki,Kattappana,,,,,,,,
3693,Kerala,Idukki,Nedumkandom,,,,,,,,
3694,Kerala,Idukki,Thodupuzha,,,,,,,,
3695,Kerala,Kannur,Edakkad,,,,,,,,
3696,Kerala,Kannur,Irikkur,,,,,,,,
3697,Kerala,Kannur,Iritty,,,,,,,,
3698,Kerala,Kannur,Kalliasseri,,,,,,,,
3699,Kerala,Kannur,Kannur,,,,,,,,
3700,Kerala,Kannur,Kuthuparamba,,,,,,,,
3701,Kerala,Kannur,Panoor,,,,,,,,
3702,Kerala,Kannur,Payyannur,,,,,,,,
3703,Kerala,Kannur,Peravoor,,,,,,,,
3704,Kerala,Kannur,Taliparamba,,,,,,,,
3705,Kerala,Kannur,Thalassery,,,,,,,,
3706,Kerala,Kasaragod,Kanhangad,,,,,,,,
3707,Kerala,Kasaragod,Karadka,,,,,,,,
3708,Kerala,Kasaragod,Kasargod,,,,,,,,
3709,Kerala,Kasaragod,Manjeshwar,,,,,,,,
3710,Kerala,Kasaragod,Nileshwar,,,,,,,,
3711,Kerala,Kasaragod,Parappa,,,,,,,,
3712,Kerala,Kollam,Anchal,,,,,,,,
3713,Kerala,Kollam,Chadayamangalam,,,,,,,,
3714,Kerala,Kollam,Chavara,,,,,,,,
3715,Kerala,Kollam,Chittumala,,,,,,,,
3716,Kerala,Kollam,Ithikkara,,,,,,,,
3717,Kerala,Kollam,Kottarakkara,,,,,,,,
3718,Kerala,Kollam,Mukhathala,,,,,,,,
3719,Kerala,Kollam,Oachira,,,,,,,,
3720,Kerala,Kollam,Pathanapuram,,,,,,,,
3721,Kerala,Kollam,Sasthamcottah,,,,,,,,
3722,Kerala,Kollam,Vettikkavala,,,,,,,,
3723,Kerala,Kottayam,Erattupetta,,,,,,,,
3724,Kerala,Kottayam,Ettumanoor,,,,,,,,
3725,Kerala,Kottayam,Kaduthuruthy,,,,,,,,
3726,Kerala,Kottayam,Kanjirappally,,,,,,,,
3727,Kerala,Kottayam,Lalam,,,,,,,,
3728,Kerala,Kottayam,Madappally,,,,,,,,
3729,Kerala,Kottayam,Pallom,,,,,,,,
3730,Kerala,Kottayam,Pampady,,,,,,,,
3731,Kerala,Kottayam,Uzhavoor,,,,,,,,
3732,Kerala,Kottayam,Vaikom,,,,,,,,
3733,Kerala,Kottayam,Vazhoor,,,,,,,,
3734,Kerala,Kozhikode,Balusseri,,,,,,,,
3735,Kerala,Kozhikode,Chelannur,,,,,,,,
3736,Kerala,Kozhikode,Koduvally,,,,,,,,
3737,Kerala,Kozhikode,Kozhikode,,,,,,,,
3738,Kerala,Kozhikode,Kunnamangalam,,,,,,,,
3739,Kerala,Kozhikode,Kunnummal,,,,,,,,
3740,Kerala,Kozhikode,Melday,,,,,,,,
3741,Kerala,Kozhikode,Panthalayani,,,,,,,,
3742,Kerala,Kozhikode,Perambra,,,,,,,,
3743,Kerala,Kozhikode,Thodannur,,,,,,,,
3744,Kerala,Kozhikode,Thuneri,,,,,,,,
3745,Kerala,Kozhikode,Vadakara,,,,,,,,
3746,Kerala,Malappuram,Areakode,,,,,,,,
3747,Kerala,Malappuram,Kalikavu,,,,,,,,
3748,Kerala,Malappuram,Kondotty,,,,,,,,
3749,Kerala,Malappuram,Kuttippuram,,,,,,,,
3750,Kerala,Malappuram,Malappuram,,,,,,,,
3751,Kerala,Malappuram,Mankada,,,,,,,,
3752,Kerala,Malappuram,Nilambur,,,,,,,,
3753,Kerala,Malappuram,Perinthalmanna,,,,,,,,
3754,Kerala,Malappuram,Perumpadappu,,,,,,,,
3755,Kerala,Malappuram,Ponnani,,,,,,,,
3756,Kerala,Malappuram,Tanur,,,,,,,,
3757,Kerala,Malappuram,Tirur,,,,,,,,
3758,Kerala,Malappuram,Tirurangadi,,,,,,,,
3759,Kerala,Malappuram,Vengara,,,,,,,,
3760,Kerala,Malappuram,Wandoor,,,,,,,,
3761,Kerala,Palakkad,Alathur,,,,,,,,
3762,Kerala,Palakkad,Attappadi,,,,,,,,
3763,Kerala,Palakkad,Chittur,,,,,,,,
3764,Kerala,Palakkad,Kollengode,,,,,,,,
3765,Kerala,Palakkad,Kuzhalmannam,,,,,,,,
3766,Kerala,Palakkad,Malampuzha,,,,,,,,
3767,Kerala,Palakkad,Mannarkad,,,,,,,,
3768,Kerala,Palakkad,Nemmara,,,,,,,,
3769,Kerala,Palakkad,Ottappalam,,,,,,,,
3770,Kerala,Palakkad,Palakkad,,,,,,,,
3771,Kerala,Palakkad,Pattambi,,,,,,,,
3772,Kerala,Palakkad,Sreekrishnapuram,,,,,,,,
3773,Kerala,Palakkad,Trithala,,,,,,,,
3774,Kerala,Pathanamthitta,Elanthoor,,,,,,,,
3775,Kerala,Pathanamthitta,Koipuram,,,,,,,,
3776,Kerala,Pathanamthitta,Konni,,,,,,,,
3777,Kerala,Pathanamthitta,Mallappally,,,,,,,,
3778,Kerala,Pathanamthitta,Pandlam,,,,,,,,
3779,Kerala,Pathanamthitta,Parakode,,,,,,,,
3780,Kerala,Pathanamthitta,Pulikeezhu,,,,,,,,
3781,Kerala,Pathanamthitta,Ranni,,,,,,,,
3782,Kerala,Thiruvananthapuram,Athiyannoor,,,,,,,,
3783,Kerala,Thiruvananthapuram,Chirayinkeezhu,,,,,,,,
3784,Kerala,Thiruvananthapuram,Kilimanoor,,,,,,,,
3785,Kerala,Thiruvananthapuram,Nedumangad,,,,,,,,
3786,Kerala,Thiruvananthapuram,Nemom,,,,,,,,
3787,Kerala,Thiruvananthapuram,Parassala,,,,,,,,
3788,Kerala,Thiruvananthapuram,Perumkadavila,,,,,,,,
3789,Kerala,Thiruvananthapuram,Pothencode,,,,,,,,
3790,Kerala,Thiruvananthapuram,Vamanapuram,,,,,,,,
3791,Kerala,Thiruvananthapuram,Varkala,,,,,,,,
3792,Kerala,Thiruvananthapuram,Vellanad,,,,,,,,
3793,Kerala,Thrissur,Anthikkad,,,,,,,,
3794,Kerala,Thrissur,Chalakkudy,,,,,,,,
3795,Kerala,Thrissur,Chavakkad,,,,,,,,
3796,Kerala,Thrissur,Cherpu,,,,,,,,
3797,Kerala,Thrissur,Chowannur,,,,,,,,
3798,Kerala,Thrissur,Irinjalakkuda,,,,,,,,
3799,Kerala,Thrissur,Kodakara,,,,,,,,
3800,Kerala,Thrissur,Mala,,,,,,,,
3801,Kerala,Thrissur,Mathilakam,,,,,,,,
3802,Kerala,Thrissur,Mullassery,,,,,,,,
3803,Kerala,Thrissur,Ollukkara,,,,,,,,
3804,Kerala,Thrissur,Pazhayannur,,,,,,,,
3805,Kerala,Thrissur,Puzhakkal,,,,,,,,
3806,Kerala,Thrissur,Thalikkulam,,,,,,,,
3807,Kerala,Thrissur,Vellangallur,,,,,,,,
3808,Kerala,Thrissur,Wadakkanchery,,,,,,,,
3809,Kerala,Wayanad,Kalpetta,,,,,,,,
3810,Kerala,Wayanad,Mananthavady,,,,,,,,
3811,Kerala,Wayanad,Panamaram,,,,,,,,
3812,Kerala,Wayanad,Sulthan Bathery,,,,,,,,
3813,Ladakh,Kargil,Barsoo,,,,,,,,
3814,Ladakh,Kargil,Bhimbat,,,,,,,,
3815,Ladakh,Kargil,Drass,,,,,,,,
3816,Ladakh,Kargil,Gm Pora (trespone),,,,,,,,
3817,Ladakh,Kargil,Kargil,,,,,,,,
3818,Ladakh,Kargil,Karsha,,,,,,,,
3819,Ladakh,Kargil,Lotsum,,,,,,,,
3820,Ladakh,Kargil,Lungnak,,,,,,,,
3821,Ladakh,Kargil,Pashkum,,,,,,,,
3822,Ladakh,Kargil,Sankoo,,,,,,,,
3823,Ladakh,Kargil,Shaker Chaktan,,,,,,,,
3824,Ladakh,Kargil,Shargol,,,,,,,,
3825,Ladakh,Kargil,Soudh,,,,,,,,
3826,Ladakh,Kargil,Taisuru,,,,,,,,
3827,Ladakh,Kargil,Zansker,,,,,,,,
3828,Ladakh,Leh Ladakh,Chuchot,,,,,,,,
3829,Ladakh,Leh Ladakh,Deskit,,,,,,,,
3830,Ladakh,Leh Ladakh,Durbuk,,,,,,,,
3831,Ladakh,Leh Ladakh,Khaltsi,,,,,,,,
3832,Ladakh,Leh Ladakh,Kharu,,,,,,,,
3833,Ladakh,Leh Ladakh,Leh,,,,,,,,
3834,Ladakh,Leh Ladakh,Nimoo,,,,,,,,
3835,Ladakh,Leh Ladakh,Nyoma,,,,,,,,
3836,Ladakh,Leh Ladakh,Panamic,,,,,,,,
3837,Ladakh,Leh Ladakh,Rong,,,,,,,,
3838,Ladakh,Leh Ladakh,Rupsho,,,,,,,,
3839,Ladakh,Leh Ladakh,Saspol,,,,,,,,
3840,Ladakh,Leh Ladakh,Singay Lalok Wanla,,,,,,,,
3841,Ladakh,Leh Ladakh,Sukerbachan,,,,,,,,
3842,Ladakh,Leh Ladakh,Thiksay,,,,,,,,
3843,Ladakh,Leh Ladakh,Turtuk,,,,,,,,
3844,Lakshadweep,Lakshadweep District,Agatti,,,,,,,,
3845,Lakshadweep,Lakshadweep District,Amini,,,,,,,,
3846,Lakshadweep,Lakshadweep District,Andrott,,,,,,,,
3847,Lakshadweep,Lakshadweep District,Bitra,,,,,,,,
3848,Lakshadweep,Lakshadweep District,Chetlat,,,,,,,,
3849,Lakshadweep,Lakshadweep District,Kadmat,,,,,,,,
3850,Lakshadweep,Lakshadweep District,Kalpeni,,,,,,,,
3851,Lakshadweep,Lakshadweep District,Kavaratti,,,,,,,,
3852,Lakshadweep,Lakshadweep District,Kiltan,,,,,,,,
3853,Lakshadweep,Lakshadweep District,Minicoy,,,,,,,,
3854,Manipur,Bishnupur,Bishnupur,,,,,,,,
3855,Manipur,Bishnupur,Moirang,,,,,,,,
3856,Manipur,Bishnupur,Nambol,,,,,,,,
3857,Manipur,Chandel,Chakpikarong,,,,,,,,
3858,Manipur,Chandel,Chandel,,,,,,,,
3859,Manipur,Chandel,Khangbarol,,,,,,,,
3860,Manipur,Chandel,Khengjoy,,,,,,,,
3861,Manipur,Churachandpur,Henglep,,,,,,,,
3862,Manipur,Churachandpur,Kangvai,,,,,,,,
3863,Manipur,Churachandpur,Lamka,,,,,,,,
3864,Manipur,Churachandpur,Lamka South,,,,,,,,
3865,Manipur,Churachandpur,Lanva,,,,,,,,
3866,Manipur,Churachandpur,Mualnuam,,,,,,,,
3867,Manipur,Churachandpur,Saikot,,,,,,,,
3868,Manipur,Churachandpur,Samulamlan,,,,,,,,
3869,Manipur,Churachandpur,Sangaikot,,,,,,,,
3870,Manipur,Churachandpur,Singngat,,,,,,,,
3871,Manipur,Churachandpur,Suangdoh,,,,,,,,
3872,Manipur,Churachandpur,Tuibong,,,,,,,,
3873,Manipur,Imphal East,Heingang Cd Block,,,,,,,,
3874,Manipur,Imphal East,Keirao Cd Block,,,,,,,,
3875,Manipur,Imphal East,Kshetrigao Cd Block,,,,,,,,
3876,Manipur,Imphal East,Sawombung Cd Block,,,,,,,,
3877,Manipur,Imphal West,Haorangsabal,,,,,,,,
3878,Manipur,Imphal West,Hiyangthang,,,,,,,,
3879,Manipur,Imphal West,Patsoi,,,,,,,,
3880,Manipur,Imphal West,Wangoi,,,,,,,,
3881,Manipur,Jiribam,Borobekra Cd Block,,,,,,,,
3882,Manipur,Jiribam,Jiribam C D Block,,,,,,,,
3883,Manipur,Kakching,Kakching,,,,,,,,
3884,Manipur,Kakching,Langmeidong,,,,,,,,
3885,Manipur,Kamjong,Kamjong,,,,,,,,
3886,Manipur,Kamjong,Kasom Khullen,,,,,,,,
3887,Manipur,Kamjong,Phungyar,,,,,,,,
3888,Manipur,Kamjong,Sahamphung Td Block,,,,,,,,
3889,Manipur,Kangpokpi,Bungte Chiru,,,,,,,,
3890,Manipur,Kangpokpi,Champhai,,,,,,,,
3891,Manipur,Kangpokpi,Island,,,,,,,,
3892,Manipur,Kangpokpi,Kangchup Geljang,,,,,,,,
3893,Manipur,Kangpokpi,Kangpokpi,,,,,,,,
3894,Manipur,Kangpokpi,Lhungtin,,,,,,,,
3895,Manipur,Kangpokpi,Saikul,,,,,,,,
3896,Manipur,Kangpokpi,Saitu Gamphazol,,,,,,,,
3897,Manipur,Kangpokpi,T Vaichong,,,,,,,,
3898,Manipur,Noney,Haochong,,,,,,,,
3899,Manipur,Noney,Khoupum,,,,,,,,
3900,Manipur,Noney,Longmai,,,,,,,,
3901,Manipur,Noney,Nungba,,,,,,,,
3902,Manipur,Pherzawl,Thanlon,,,,,,,,
3903,Manipur,Pherzawl,Tipaimukh,,,,,,,,
3904,Manipur,Pherzawl,Vangai Range,,,,,,,,
3905,Manipur,Senapati,Paomata,,,,,,,,
3906,Manipur,Senapati,Phaibung Khullen,,,,,,,,
3907,Manipur,Senapati,Purul,,,,,,,,
3908,Manipur,Senapati,Song Song,,,,,,,,
3909,Manipur,Senapati,Tadubi,,,,,,,,
3910,Manipur,Senapati,Willong,,,,,,,,
3911,Manipur,Tamenglong,Tamei,,,,,,,,
3912,Manipur,Tamenglong,Tamenglong,,,,,,,,
3913,Manipur,Tamenglong,Tousem,,,,,,,,
3914,Manipur,Tengnoupal,Machi,,,,,,,,
3915,Manipur,Tengnoupal,Moreh,,,,,,,,
3916,Manipur,Tengnoupal,Tengnoupal,,,,,,,,
3917,Manipur,Thoubal,Lilong Cd Block,,,,,,,,
3918,Manipur,Thoubal,Thoubal,,,,,,,,
3919,Manipur,Thoubal,Wangjing Cd Block,,,,,,,,
3920,Manipur,Ukhrul,Chingai,,,,,,,,
3921,Manipur,Ukhrul,Jessami Td,,,,,,,,
3922,Manipur,Ukhrul,Lungchong Meiphai,,,,,,,,
3923,Manipur,Ukhrul,Ukhrul,,,,,,,,
3924,Meghalaya,East Garo Hills,Dambo Rongjeng,,,,,,,,
3925,Meghalaya,East Garo Hills,Samanda,,,,,,,,
3926,Meghalaya,East Garo Hills,Songsak,,,,,,,,
3927,Meghalaya,East Jaintia Hills,Lumshnong,,,,,,,,
3928,Meghalaya,East Jaintia Hills,Saipung,,,,,,,,
3929,Meghalaya,East Jaintia Hills,Wapung,,,,,,,,
3930,Meghalaya,East Khasi Hills,Khadarshnong-laitkroh,,,,,,,,
3931,Meghalaya,East Khasi Hills,Mawkynrew,,,,,,,,
3932,Meghalaya,East Khasi Hills,Mawlai,,,,,,,,
3933,Meghalaya,East Khasi Hills,Mawpat,,,,,,,,
3934,Meghalaya,East Khasi Hills,Mawphlang,,,,,,,,
3935,Meghalaya,East Khasi Hills,Mawryngkneng,,,,,,,,
3936,Meghalaya,East Khasi Hills,Mawsynram,,,,,,,,
3937,Meghalaya,East Khasi Hills,Mylliem,,,,,,,,
3938,Meghalaya,East Khasi Hills,Pynursla,,,,,,,,
3939,Meghalaya,East Khasi Hills,Shella Bholaganj,,,,,,,,
3940,Meghalaya,East Khasi Hills,Sohiong,,,,,,,,
3941,Meghalaya,Eastern West Khasi Hills,Mairang,,,,,,,,
3942,Meghalaya,Eastern West Khasi Hills,Mawthadraishan,,,,,,,,
3943,Meghalaya,North Garo Hills,Adokgre,,,,,,,,
3944,Meghalaya,North Garo Hills,Bajengdoba,,,,,,,,
3945,Meghalaya,North Garo Hills,Kharkutta,,,,,,,,
3946,Meghalaya,North Garo Hills,Resubelpara,,,,,,,,
3947,Meghalaya,Ri Bhoi,Bhoirymbong,,,,,,,,
3948,Meghalaya,Ri Bhoi,Jirang,,,,,,,,
3949,Meghalaya,Ri Bhoi,Umling,,,,,,,,
3950,Meghalaya,Ri Bhoi,Umsning,,,,,,,,
3951,Meghalaya,South Garo Hills,Baghmara,,,,,,,,
3952,Meghalaya,South Garo Hills,Chokpot,,,,,,,,
3953,Meghalaya,South Garo Hills,Gasuapara,,,,,,,,
3954,Meghalaya,South Garo Hills,Rongara,,,,,,,,
3955,Meghalaya,South Garo Hills,Siju,,,,,,,,
3956,Meghalaya,South West Garo Hills,Betasing,,,,,,,,
3957,Meghalaya,South West Garo Hills,Rerapara,,,,,,,,
3958,Meghalaya,South West Garo Hills,Zikzak,,,,,,,,
3959,Meghalaya,South West Khasi Hills,Mawkyrwat,,,,,,,,
3960,Meghalaya,South West Khasi Hills,Ranikor,,,,,,,,
3961,Meghalaya,West Garo Hills,Batabari,,,,,,,,
3962,Meghalaya,West Garo Hills,Dadenggiri,,,,,,,,
3963,Meghalaya,West Garo Hills,Dalu,,,,,,,,
3964,Meghalaya,West Garo Hills,Demdema,,,,,,,,
3965,Meghalaya,West Garo Hills,Gambegre,,,,,,,,
3966,Meghalaya,West Garo Hills,Rongram,,,,,,,,
3967,Meghalaya,West Garo Hills,Salsella,,,,,,,,
3968,Meghalaya,West Garo Hills,Tikrikilla,,,,,,,,
3969,Meghalaya,West Jaintia Hills,Amlarem,,,,,,,,
3970,Meghalaya,West Jaintia Hills,Laskein,,,,,,,,
3971,Meghalaya,West Jaintia Hills,Namdong,,,,,,,,
